plotnumber,physiog_agg,analysis_name,analysis_name_w_layer,cover_percent,nlog_cover_percent
290,Forbs and Graminoids,Symphyotrichum_ciliolatum,Symphyotrichum_ciliolatum,0.01,0.01
290,Mosses and Lichens,Usnea,Usnea,0.5,0.5
290,Seedling_Shrub,Vaccinium_myrtilloides,Vaccinium_myrtilloides#seed_shrb,20,3
290,Seedling_Shrub,Vaccinium_vitis-idaea,Vaccinium_vitis-idaea#seed_shrb,11.5,2.44
292,Seedling_Shrub,Alnus_viridis,Alnus_viridis#seed_shrb,29.82,3.4
292,Mosses and Lichens,Amandinea,Amandinea,0.5,0.5
292,Seedling_Shrub,Amelanchier_alnifolia,Amelanchier_alnifolia#seed_shrb,1,1
292,Forbs and Graminoids,Aralia_nudicaulis,Aralia_nudicaulis,0.25,0.25
292,Seedling_Shrub,Arctostaphylos_uva-ursi,Arctostaphylos_uva-ursi#seed_shrb,0.5,0.5
292,Mosses and Lichens,Bryoria,Bryoria,0.5,0.5
292,Forbs and Graminoids,Campanula_rotundifolia,Campanula_rotundifolia,0.5,0.5
292,Forbs and Graminoids,Chamaenerion_angustifolium,Chamaenerion_angustifolium,0.5,0.5
292,Mosses and Lichens,Cladina,Cladina,0.5,0.5
292,Mosses and Lichens,Cladonia,Cladonia,3,1.1
292,Seedling_Shrub,Corylus_cornuta,Corylus_cornuta#seed_shrb,0.01,0.01
292,Mosses and Lichens,Evernia,Evernia,0.5,0.5
292,Forbs and Graminoids,Fragaria_virginiana,Fragaria_virginiana,0.25,0.25
292,Forbs and Graminoids,Galium_boreale,Galium_boreale,0.25,0.25
292,Forbs and Graminoids,Geocaulon_lividum,Geocaulon_lividum,0.25,0.25
292,Mosses and Lichens,Hylocomium,Hylocomium,1.5,0.41
292,Mosses and Lichens,Hypogymnia,Hypogymnia,0.5,0.5
292,Mosses and Lichens,Lecanora,Lecanora,1,0.1
292,Forbs and Graminoids,Linnaea_borealis,Linnaea_borealis,3,1.1
292,Seedling_Shrub,Lonicera_dioica,Lonicera_dioica#seed_shrb,0.5,0.5
292,Forbs and Graminoids,Maianthemum_canadense,Maianthemum_canadense,0.5,0.5
292,Forbs and Graminoids,Orthilia_secunda,Orthilia_secunda,0.25,0.25
292,Mosses and Lichens,Parmelia,Parmelia,0.5,0.5
292,Overstory_Tree,Pinus_banksiana,Pinus_banksiana#ostr_tree,62.5,4.14
292,Sapling_Shrub,Pinus_banksiana,Pinus_banksiana#sapl_shrb,0.5,0.5
292,Mosses and Lichens,Pleurozium,Pleurozium,37.5,3.62
292,Seedling_Shrub,Prunus_virginiana,Prunus_virginiana#seed_shrb,3.49,1.25
292,Mosses and Lichens,Ramalina,Ramalina,0.5,0.5
292,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,10.23,2.32
292,Forbs and Graminoids,Solidago_canadensis,Solidago_canadensis,0.5,0.5
292,Mosses and Lichens,Tuckermannopsis,Tuckermannopsis,0.5,0.5
292,Mosses and Lichens,Usnea,Usnea,1,0.1
292,Seedling_Shrub,Vaccinium_myrtilloides,Vaccinium_myrtilloides#seed_shrb,3,1.1
292,Seedling_Shrub,Vaccinium_vitis-idaea,Vaccinium_vitis-idaea#seed_shrb,3,1.1
292,Mosses and Lichens,Vulpicida,Vulpicida,0.5,0.5
295,Seedling_Shrub,Alnus_viridis,Alnus_viridis#seed_shrb,10,2.3
295,Seedling_Shrub,Arctostaphylos_uva-ursi,Arctostaphylos_uva-ursi#seed_shrb,23.75,3.17
295,Mosses and Lichens,Aulacomnium,Aulacomnium,0.5,0.5
295,Mosses and Lichens,Bryoria,Bryoria,0.5,0.5
295,Mosses and Lichens,Bryum,Bryum,0.5,0.5
295,Mosses and Lichens,Caloplaca,Caloplaca,0.5,0.5
295,Forbs and Graminoids,Campanula_rotundifolia,Campanula_rotundifolia,0.5,0.5
295,Mosses and Lichens,Cetraria,Cetraria,0.5,0.5
295,Forbs and Graminoids,Chamaenerion_angustifolium,Chamaenerion_angustifolium,0.5,0.5
295,Mosses and Lichens,Cladina,Cladina,3.5,1.25
295,Mosses and Lichens,Cladonia,Cladonia,4,1.39
295,Mosses and Lichens,Dicranum,Dicranum,0.75,0.75
295,Mosses and Lichens,Hypogymnia,Hypogymnia,0.5,0.5
295,Seedling_Shrub,Juniperus_communis,Juniperus_communis#seed_shrb,1.5,0.41
295,Mosses and Lichens,Lecanora,Lecanora,1,0.1
295,Forbs and Graminoids,Linnaea_borealis,Linnaea_borealis,3,1.1
295,Forbs and Graminoids,Orthilia_secunda,Orthilia_secunda,0.5,0.5
295,Mosses and Lichens,Parmeliopsis,Parmeliopsis,0.5,0.5
295,Mosses and Lichens,Peltigera,Peltigera,1,0.1
295,Sapling_Shrub,Picea_mariana,Picea_mariana#sapl_shrb,1.5,0.41
295,Seedling_Shrub,Picea_mariana,Picea_mariana#seed_shrb,1,1
295,Overstory_Tree,Pinus_banksiana,Pinus_banksiana#ostr_tree,20,3
295,Sapling_Shrub,Pinus_banksiana,Pinus_banksiana#sapl_shrb,20,3
295,Seedling_Shrub,Pinus_banksiana,Pinus_banksiana#seed_shrb,0.5,0.5
295,Mosses and Lichens,Pleurozium,Pleurozium,0.25,0.25
295,Mosses and Lichens,Pohlia,Pohlia,0.5,0.5
295,Mosses and Lichens,Polytrichum,Polytrichum,0.5,0.5
295,Overstory_Tree,Populus_tremuloides,Populus_tremuloides#ostr_tree,87.5,4.47
295,Sapling_Shrub,Populus_tremuloides,Populus_tremuloides#sapl_shrb,0.5,0.5
295,Seedling_Shrub,Populus_tremuloides,Populus_tremuloides#seed_shrb,0.25,0.25
295,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,1.5,0.41
295,Mosses and Lichens,Sanionia,Sanionia,0.5,0.5
295,Seedling_Shrub,Shepherdia_canadensis,Shepherdia_canadensis#seed_shrb,0.5,0.5
295,Mosses and Lichens,Sphagnum,Sphagnum,0.5,0.5
295,Mosses and Lichens,Stereocaulon,Stereocaulon,0.5,0.5
295,Mosses and Lichens,Tuckermannopsis,Tuckermannopsis,0.5,0.5
295,Mosses and Lichens,Usnea,Usnea,0.5,0.5
295,Seedling_Shrub,Vaccinium_vitis-idaea,Vaccinium_vitis-idaea#seed_shrb,0.5,0.5
295,Mosses and Lichens,Vulpicida,Vulpicida,0.5,0.5
296,Seedling_Shrub,Arctostaphylos_uva-ursi,Arctostaphylos_uva-ursi#seed_shrb,1.5,0.41
296,Seedling_Shrub,Betula_papyrifera,Betula_papyrifera#seed_shrb,0.5,0.5
296,Mosses and Lichens,Bryoria,Bryoria,1.5,0.41
296,Mosses and Lichens,Caloplaca,Caloplaca,0.5,0.5
296,Mosses and Lichens,Cetraria,Cetraria,0.5,0.5
296,Mosses and Lichens,Cladina,Cladina,115.75,4.75
296,Mosses and Lichens,Cladonia,Cladonia,4,1.39
296,Forbs and Graminoids,Cryptogramma_acrostichoides,Cryptogramma_acrostichoides,0.01,0.01
296,Mosses and Lichens,Dicranum,Dicranum,0.75,0.75
296,Mosses and Lichens,Evernia,Evernia,0.5,0.5
296,Mosses and Lichens,Flavocetraria,Flavocetraria,0.5,0.5
296,Mosses and Lichens,Hylocomium,Hylocomium,0.5,0.5
296,Mosses and Lichens,Hypogymnia,Hypogymnia,0.5,0.5
296,Mosses and Lichens,Parmelia,Parmelia,0.5,0.5
296,Mosses and Lichens,Parmeliopsis,Parmeliopsis,0.5,0.5
296,Mosses and Lichens,Peltigera,Peltigera,0.75,0.75
296,Seedling_Shrub,Picea_mariana,Picea_mariana#seed_shrb,0.01,0.01
296,Overstory_Tree,Pinus_banksiana,Pinus_banksiana#ostr_tree,10,2.3
296,Sapling_Shrub,Pinus_banksiana,Pinus_banksiana#sapl_shrb,37.5,3.62
296,Seedling_Shrub,Pinus_banksiana,Pinus_banksiana#seed_shrb,0.25,0.25
296,Mosses and Lichens,Pleurozium,Pleurozium,0.25,0.25
296,Mosses and Lichens,Pohlia,Pohlia,0.5,0.5
296,Forbs and Graminoids,Polypodium_virginianum,Polypodium_virginianum,0.25,0.25
296,Mosses and Lichens,Polytrichum,Polytrichum,0.5,0.5
296,Mosses and Lichens,Ptilidium,Ptilidium,0.5,0.5
296,Forbs and Graminoids,Saxifraga_tricuspidata,Saxifraga_tricuspidata,0.01,0.01
296,Mosses and Lichens,Stereocaulon,Stereocaulon,0.5,0.5
296,Mosses and Lichens,Usnea,Usnea,1,0.1
297,Seedling_Shrub,Arctostaphylos_uva-ursi,Arctostaphylos_uva-ursi#seed_shrb,0.25,0.25
297,Mosses and Lichens,Bryoria,Bryoria,0.5,0.5
297,Mosses and Lichens,Ceratodon,Ceratodon,0.5,0.5
297,Mosses and Lichens,Cladina,Cladina,137.25,4.92
297,Mosses and Lichens,Cladonia,Cladonia,22.75,3.12
297,Mosses and Lichens,Dicranum,Dicranum,0.5,0.5
297,Mosses and Lichens,Evernia,Evernia,0.5,0.5
297,Mosses and Lichens,Flavocetraria,Flavocetraria,0.5,0.5
297,Forbs and Graminoids,Geocaulon_lividum,Geocaulon_lividum,0.25,0.25
297,Mosses and Lichens,Hylocomium,Hylocomium,0.25,0.25
297,Mosses and Lichens,Hypogymnia,Hypogymnia,0.5,0.5
297,Mosses and Lichens,Lecanora,Lecanora,0.5,0.5
297,Forbs and Graminoids,Linnaea_borealis,Linnaea_borealis,0.25,0.25
297,Mosses and Lichens,Peltigera,Peltigera,0.75,0.75
297,Overstory_Tree,Picea_mariana,Picea_mariana#ostr_tree,10,2.3
297,Sapling_Shrub,Picea_mariana,Picea_mariana#sapl_shrb,3,1.1
297,Seedling_Shrub,Picea_mariana,Picea_mariana#seed_shrb,22.4,3.11
297,Overstory_Tree,Pinus_banksiana,Pinus_banksiana#ostr_tree,60.16,4.1
297,Sapling_Shrub,Pinus_banksiana,Pinus_banksiana#sapl_shrb,37.5,3.62
297,Mosses and Lichens,Pleurozium,Pleurozium,0.25,0.25
297,Mosses and Lichens,Pohlia,Pohlia,0.5,0.5
297,Seedling_Shrub,Rhododendron_groenlandicum,Rhododendron_groenlandicum#seed_shrb,10,2.3
297,Mosses and Lichens,Stereocaulon,Stereocaulon,0.5,0.5
297,Mosses and Lichens,Tritomaria,Tritomaria,0.5,0.5
297,Mosses and Lichens,Tuckermannopsis,Tuckermannopsis,0.5,0.5
297,Mosses and Lichens,Usnea,Usnea,1.5,0.41
298,Forbs and Graminoids,Achillea_millefolium,Achillea_millefolium,0.5,0.5
298,Seedling_Shrub,Alnus_viridis,Alnus_viridis#seed_shrb,37.5,3.62
298,Forbs and Graminoids,Aralia_nudicaulis,Aralia_nudicaulis,1.5,0.41
298,Seedling_Shrub,Arctostaphylos_uva-ursi,Arctostaphylos_uva-ursi#seed_shrb,0.5,0.5
298,Seedling_Shrub,Betula_papyrifera,Betula_papyrifera#seed_shrb,21.2,3.05
298,Forbs and Graminoids,Chamaenerion_angustifolium,Chamaenerion_angustifolium,0.25,0.25
298,Mosses and Lichens,Cladina,Cladina,0.5,0.5
298,Mosses and Lichens,Cladonia,Cladonia,3,1.1
298,Forbs and Graminoids,Comandra_umbellata,Comandra_umbellata,3,1.1
298,Forbs and Graminoids,Cornus_canadensis,Cornus_canadensis,3,1.1
298,Mosses and Lichens,Dicranum,Dicranum,1,0.1
298,Forbs and Graminoids,Fragaria_virginiana,Fragaria_virginiana,0.25,0.25
298,Forbs and Graminoids,Galium_boreale,Galium_boreale,0.5,0.5
298,Mosses and Lichens,Hylocomium,Hylocomium,3,1.1
298,Mosses and Lichens,Hypogymnia,Hypogymnia,0.5,0.5
298,Forbs and Graminoids,Linnaea_borealis,Linnaea_borealis,6.5,1.87
298,Forbs and Graminoids,Lysimachia_borealis,Lysimachia_borealis,0.25,0.25
298,Forbs and Graminoids,Maianthemum_canadense,Maianthemum_canadense,0.25,0.25
298,Forbs and Graminoids,Mertensia_paniculata,Mertensia_paniculata,0.5,0.5
298,Mosses and Lichens,Parmelia,Parmelia,0.5,0.5
298,Overstory_Tree,Picea_glauca,Picea_glauca#ostr_tree,37.5,3.62
298,Sapling_Shrub,Picea_glauca,Picea_glauca#sapl_shrb,10,2.3
298,Seedling_Shrub,Picea_glauca,Picea_glauca#seed_shrb,0.5,0.5
298,Sapling_Shrub,Pinus_banksiana,Pinus_banksiana#sapl_shrb,10,2.3
298,Mosses and Lichens,Platygyrium,Platygyrium,0.5,0.5
298,Mosses and Lichens,Pleurozium,Pleurozium,75,4.32
298,Mosses and Lichens,Pohlia,Pohlia,0.5,0.5
298,Overstory_Tree,Populus_tremuloides,Populus_tremuloides#ostr_tree,10,2.3
298,Sapling_Shrub,Populus_tremuloides,Populus_tremuloides#sapl_shrb,10,2.3
298,Seedling_Shrub,Populus_tremuloides,Populus_tremuloides#seed_shrb,5.18,1.65
298,Mosses and Lichens,Ptilidium,Ptilidium,0.5,0.5
298,Seedling_Shrub,Rhododendron_groenlandicum,Rhododendron_groenlandicum#seed_shrb,1.5,0.41
298,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,3,1.1
298,Forbs and Graminoids,Rubus_pubescens,Rubus_pubescens,1.5,0.41
298,Forbs and Graminoids,Symphyotrichum_ciliolatum,Symphyotrichum_ciliolatum,0.25,0.25
298,Mosses and Lichens,Usnea,Usnea,1,0.1
298,Seedling_Shrub,Vaccinium_myrtilloides,Vaccinium_myrtilloides#seed_shrb,3,1.1
298,Seedling_Shrub,Vaccinium_vitis-idaea,Vaccinium_vitis-idaea#seed_shrb,15,2.71
299,Seedling_Shrub,Alnus_viridis,Alnus_viridis#seed_shrb,3,1.1
299,Mosses and Lichens,Amblystegium,Amblystegium,0.5,0.5
299,Mosses and Lichens,Aulacomnium,Aulacomnium,0.5,0.5
299,Overstory_Tree,Betula_papyrifera,Betula_papyrifera#ostr_tree,65.78,4.19
299,Sapling_Shrub,Betula_papyrifera,Betula_papyrifera#sapl_shrb,10,2.3
299,Seedling_Shrub,Betula_papyrifera,Betula_papyrifera#seed_shrb,1.5,0.41
299,Mosses and Lichens,Campylium,Campylium,0.5,0.5
299,Mosses and Lichens,Chiloscyphus,Chiloscyphus,0.5,0.5
299,Mosses and Lichens,Cladina,Cladina,1,0.1
299,Mosses and Lichens,Cladonia,Cladonia,1.25,0.22
299,Forbs and Graminoids,Cornus_canadensis,Cornus_canadensis,20.25,3.01
299,Seedling_Shrub,Cornus_sericea,Cornus_sericea#seed_shrb,10,2.3
299,Mosses and Lichens,Dicranum,Dicranum,2.5,0.92
299,Forbs and Graminoids,Equisetum_scirpoides,Equisetum_scirpoides,3,1.1
299,Mosses and Lichens,Evernia,Evernia,0.5,0.5
299,Forbs and Graminoids,Galium_triflorum,Galium_triflorum,0.01,0.01
299,Mosses and Lichens,Hylocomium,Hylocomium,18.75,2.93
299,Mosses and Lichens,Hypogymnia,Hypogymnia,0.5,0.5
299,Forbs and Graminoids,Linnaea_borealis,Linnaea_borealis,0.5,0.5
299,Mosses and Lichens,Melanelia,Melanelia,0.5,0.5
299,Forbs and Graminoids,Mitella_nuda,Mitella_nuda,1.5,0.41
299,Forbs and Graminoids,Orthilia_secunda,Orthilia_secunda,0.5,0.5
299,Mosses and Lichens,Parmelia,Parmelia,0.5,0.5
299,Mosses and Lichens,Parmeliopsis,Parmeliopsis,0.5,0.5
299,Mosses and Lichens,Peltigera,Peltigera,2,0.69
299,Overstory_Tree,Picea_glauca,Picea_glauca#ostr_tree,37.5,3.62
299,Sapling_Shrub,Picea_glauca,Picea_glauca#sapl_shrb,10,2.3
299,Seedling_Shrub,Picea_glauca,Picea_glauca#seed_shrb,3.49,1.25
299,Mosses and Lichens,Plagiomnium,Plagiomnium,0.5,0.5
299,Mosses and Lichens,Pleurozium,Pleurozium,10,2.3
299,Seedling_Shrub,Populus_balsamifera,Populus_balsamifera#seed_shrb,1.5,0.41
299,Mosses and Lichens,Ptilidium,Ptilidium,0.5,0.5
299,Mosses and Lichens,Ptilium,Ptilium,0.5,0.5
299,Forbs and Graminoids,Pyrola_asarifolia,Pyrola_asarifolia,1.75,0.56
299,Seedling_Shrub,Ribes_oxyacanthoides,Ribes_oxyacanthoides#seed_shrb,0.5,0.5
299,Seedling_Shrub,Ribes_triste,Ribes_triste#seed_shrb,0.5,0.5
299,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,1.75,0.56
299,Forbs and Graminoids,Rubus_pubescens,Rubus_pubescens,1.5,0.41
299,Mosses and Lichens,Sphagnum,Sphagnum,1.5,0.41
299,Mosses and Lichens,Usnea,Usnea,1,0.1
299,Seedling_Shrub,Viburnum_edule,Viburnum_edule#seed_shrb,5,1.61
299,Mosses and Lichens,Vulpicida,Vulpicida,0.5,0.5
300,Seedling_Shrub,Alnus_viridis,Alnus_viridis#seed_shrb,0.5,0.5
300,Sapling_Shrub,Betula_papyrifera,Betula_papyrifera#sapl_shrb,10,2.3
300,Seedling_Shrub,Betula_papyrifera,Betula_papyrifera#seed_shrb,0.01,0.01
300,Mosses and Lichens,Bryoria,Bryoria,0.5,0.5
300,Forbs and Graminoids,Chamaenerion_angustifolium,Chamaenerion_angustifolium,0.01,0.01
300,Mosses and Lichens,Cladina,Cladina,95.25,4.56
300,Mosses and Lichens,Cladonia,Cladonia,3.5,1.25
300,Forbs and Graminoids,Cryptogramma_acrostichoides,Cryptogramma_acrostichoides,0.5,0.5
300,Mosses and Lichens,Dicranum,Dicranum,0.75,0.75
300,Mosses and Lichens,Evernia,Evernia,0.5,0.5
300,Mosses and Lichens,Flavocetraria,Flavocetraria,0.5,0.5
300,Mosses and Lichens,Hylocomium,Hylocomium,0.5,0.5
300,Mosses and Lichens,Hypogymnia,Hypogymnia,0.5,0.5
300,Mosses and Lichens,Lecanora,Lecanora,0.5,0.5
300,Forbs and Graminoids,Linnaea_borealis,Linnaea_borealis,0.5,0.5
300,Forbs and Graminoids,Lycopodium_clavatum,Lycopodium_clavatum,0.01,0.01
300,Mosses and Lichens,Phaeophyscia,Phaeophyscia,0.5,0.5
300,Mosses and Lichens,Physcia,Physcia,0.5,0.5
300,Sapling_Shrub,Picea_mariana,Picea_mariana#sapl_shrb,10,2.3
300,Seedling_Shrub,Picea_mariana,Picea_mariana#seed_shrb,11.5,2.44
300,Overstory_Tree,Pinus_banksiana,Pinus_banksiana#ostr_tree,10,2.3
300,Sapling_Shrub,Pinus_banksiana,Pinus_banksiana#sapl_shrb,37.5,3.62
300,Mosses and Lichens,Pleurozium,Pleurozium,5,1.61
300,Mosses and Lichens,Polytrichum,Polytrichum,0.5,0.5
300,Mosses and Lichens,Ptilidium,Ptilidium,0.5,0.5
300,Mosses and Lichens,Stereocaulon,Stereocaulon,0.5,0.5
300,Mosses and Lichens,Tuckermannopsis,Tuckermannopsis,0.5,0.5
300,Mosses and Lichens,Usnea,Usnea,0.5,0.5
300,Seedling_Shrub,Vaccinium_vitis-idaea,Vaccinium_vitis-idaea#seed_shrb,5.25,1.66
300,Mosses and Lichens,Vulpicida,Vulpicida,0.5,0.5
301,Sapling_Shrub,Betula_papyrifera,Betula_papyrifera#sapl_shrb,0.5,0.5
301,Mosses and Lichens,Cladina,Cladina,4.75,1.56
301,Mosses and Lichens,Cladonia,Cladonia,0.25,0.25
301,Mosses and Lichens,Dicranum,Dicranum,0.5,0.5
301,Forbs and Graminoids,Equisetum_sylvaticum,Equisetum_sylvaticum,0.25,0.25
301,Mosses and Lichens,Hylocomium,Hylocomium,0.25,0.25
301,Mosses and Lichens,Hypogymnia,Hypogymnia,0.25,0.25
301,Mosses and Lichens,Peltigera,Peltigera,0.25,0.25
301,Overstory_Tree,Picea_mariana,Picea_mariana#ostr_tree,10,2.3
301,Sapling_Shrub,Picea_mariana,Picea_mariana#sapl_shrb,10,2.3
301,Seedling_Shrub,Picea_mariana,Picea_mariana#seed_shrb,0.01,0.01
301,Mosses and Lichens,Pleurozium,Pleurozium,87.5,4.47
301,Mosses and Lichens,Polytrichum,Polytrichum,0.5,0.5
301,Seedling_Shrub,Rhododendron_groenlandicum,Rhododendron_groenlandicum#seed_shrb,37.5,3.62
301,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,0.25,0.25
301,Mosses and Lichens,Usnea,Usnea,0.5,0.5
301,Seedling_Shrub,Vaccinium_myrtilloides,Vaccinium_myrtilloides#seed_shrb,10,2.3
301,Seedling_Shrub,Vaccinium_vitis-idaea,Vaccinium_vitis-idaea#seed_shrb,6.5,1.87
301,Mosses and Lichens,Vulpicida,Vulpicida,0.5,0.5
304,Sapling_Shrub,Amelanchier_alnifolia,Amelanchier_alnifolia#sapl_shrb,10,2.3
304,Seedling_Shrub,Amelanchier_alnifolia,Amelanchier_alnifolia#seed_shrb,11.5,2.44
304,Forbs and Graminoids,Aralia_nudicaulis,Aralia_nudicaulis,1.5,0.41
304,Forbs and Graminoids,Cornus_canadensis,Cornus_canadensis,1.5,0.41
304,Seedling_Shrub,Corylus_cornuta,Corylus_cornuta#seed_shrb,62.5,4.14
304,Mosses and Lichens,Evernia,Evernia,0.5,0.5
304,Forbs and Graminoids,Galium_boreale,Galium_boreale,0.25,0.25
304,Forbs and Graminoids,Lathyrus_ochroleucus,Lathyrus_ochroleucus,0.5,0.5
304,Forbs and Graminoids,Linnaea_borealis,Linnaea_borealis,1.75,0.56
304,Forbs and Graminoids,Mertensia_paniculata,Mertensia_paniculata,0.5,0.5
304,Mosses and Lichens,Parmelia,Parmelia,0.5,0.5
304,Overstory_Tree,Populus_tremuloides,Populus_tremuloides#ostr_tree,62.5,4.14
304,Sapling_Shrub,Populus_tremuloides,Populus_tremuloides#sapl_shrb,10,2.3
304,Sapling_Shrub,Prunus_pensylvanica,Prunus_pensylvanica#sapl_shrb,3,1.1
304,Seedling_Shrub,Prunus_pensylvanica,Prunus_pensylvanica#seed_shrb,5,1.61
304,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,1.5,0.41
304,Forbs and Graminoids,Rubus_pubescens,Rubus_pubescens,3,1.1
304,Seedling_Shrub,Symphoricarpos_albus,Symphoricarpos_albus#seed_shrb,6.5,1.87
304,Forbs and Graminoids,Symphyotrichum_ciliolatum,Symphyotrichum_ciliolatum,0.25,0.25
304,Forbs and Graminoids,Thalictrum_dasycarpum,Thalictrum_dasycarpum,0.5,0.5
305,Seedling_Shrub,Alnus_viridis,Alnus_viridis#seed_shrb,0.5,0.5
305,Overstory_Tree,Betula_papyrifera,Betula_papyrifera#ostr_tree,1.5,0.41
305,Sapling_Shrub,Betula_papyrifera,Betula_papyrifera#sapl_shrb,3,1.1
305,Mosses and Lichens,Dicranum,Dicranum,0.5,0.5
305,Forbs and Graminoids,Equisetum_sylvaticum,Equisetum_sylvaticum,0.01,0.01
305,Mosses and Lichens,Hylocomium,Hylocomium,5.25,1.66
305,Mosses and Lichens,Hypogymnia,Hypogymnia,0.25,0.25
305,Forbs and Graminoids,Linnaea_borealis,Linnaea_borealis,0.5,0.5
305,Mosses and Lichens,Parmelia,Parmelia,0.5,0.5
305,Overstory_Tree,Picea_glauca,Picea_glauca#ostr_tree,0.5,0.5
305,Sapling_Shrub,Picea_glauca,Picea_glauca#sapl_shrb,3,1.1
305,Overstory_Tree,Picea_mariana,Picea_mariana#ostr_tree,43.75,3.78
305,Sapling_Shrub,Picea_mariana,Picea_mariana#sapl_shrb,3,1.1
305,Seedling_Shrub,Picea_mariana,Picea_mariana#seed_shrb,0.01,0.01
305,Overstory_Tree,Pinus_banksiana,Pinus_banksiana#ostr_tree,37.5,3.62
305,Mosses and Lichens,Pleurozium,Pleurozium,62.5,4.14
305,Mosses and Lichens,Polytrichum,Polytrichum,0.25,0.25
305,Mosses and Lichens,Ptilium,Ptilium,11.5,2.44
305,Seedling_Shrub,Rhododendron_groenlandicum,Rhododendron_groenlandicum#seed_shrb,0.25,0.25
305,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,0.5,0.5
305,Mosses and Lichens,Usnea,Usnea,1.75,0.56
305,Seedling_Shrub,Vaccinium_myrtilloides,Vaccinium_myrtilloides#seed_shrb,0.5,0.5
306,Forbs and Graminoids,Aralia_nudicaulis,Aralia_nudicaulis,0.5,0.5
306,Sapling_Shrub,Betula_papyrifera,Betula_papyrifera#sapl_shrb,0.5,0.5
306,Forbs and Graminoids,Coptis_trifolia,Coptis_trifolia,0.5,0.5
306,Forbs and Graminoids,Cornus_canadensis,Cornus_canadensis,3,1.1
306,Mosses and Lichens,Dicranum,Dicranum,3,1.1
306,Mosses and Lichens,Evernia,Evernia,0.25,0.25
306,Forbs and Graminoids,Geocaulon_lividum,Geocaulon_lividum,0.26,0.26
306,Mosses and Lichens,Hylocomium,Hylocomium,20,3
306,Forbs and Graminoids,Linnaea_borealis,Linnaea_borealis,6.5,1.87
306,Forbs and Graminoids,Lysimachia_borealis,Lysimachia_borealis,0.5,0.5
306,Forbs and Graminoids,Maianthemum_canadense,Maianthemum_canadense,1.75,0.56
306,Mosses and Lichens,Parmelia,Parmelia,0.25,0.25
306,Mosses and Lichens,Peltigera,Peltigera,0.25,0.25
306,Forbs and Graminoids,Petasites_frigidus,Petasites_frigidus,0.25,0.25
306,Overstory_Tree,Picea_glauca,Picea_glauca#ostr_tree,60.94,4.11
306,Seedling_Shrub,Picea_glauca,Picea_glauca#seed_shrb,0.25,0.25
306,Mosses and Lichens,Pleurozium,Pleurozium,1.75,0.56
306,Overstory_Tree,Populus_tremuloides,Populus_tremuloides#ostr_tree,20,3
306,Mosses and Lichens,Ptilium,Ptilium,0.5,0.5
306,Forbs and Graminoids,Pyrola_asarifolia,Pyrola_asarifolia,0.5,0.5
306,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,0.01,0.01
306,Forbs and Graminoids,Rubus_pubescens,Rubus_pubescens,0.5,0.5
306,Forbs and Graminoids,Schizachne_purpurascens,Schizachne_purpurascens,0.25,0.25
306,Mosses and Lichens,Usnea,Usnea,1.75,0.56
306,Seedling_Shrub,Vaccinium_myrtilloides,Vaccinium_myrtilloides#seed_shrb,0.5,0.5
306,Seedling_Shrub,Vaccinium_vitis-idaea,Vaccinium_vitis-idaea#seed_shrb,0.5,0.5
306,Seedling_Shrub,Viburnum_edule,Viburnum_edule#seed_shrb,1.75,0.56
306,Forbs and Graminoids,Viola_renifolia,Viola_renifolia,0.25,0.25
308,Forbs and Graminoids,Actaea_rubra,Actaea_rubra,5,1.61
308,Seedling_Shrub,Alnus_viridis,Alnus_viridis#seed_shrb,53.75,3.98
308,Mosses and Lichens,Amblystegium,Amblystegium,0.5,0.5
308,Forbs and Graminoids,Aralia_nudicaulis,Aralia_nudicaulis,3,1.1
308,Seedling_Shrub,Arctostaphylos_uva-ursi,Arctostaphylos_uva-ursi#seed_shrb,3,1.1
308,Mosses and Lichens,Brachythecium,Brachythecium,0.5,0.5
308,Mosses and Lichens,Bryoria,Bryoria,0.5,0.5
308,Forbs and Graminoids,Chamaenerion_angustifolium,Chamaenerion_angustifolium,0.5,0.5
308,Mosses and Lichens,Cladina,Cladina,0.5,0.5
308,Forbs and Graminoids,Comandra_umbellata,Comandra_umbellata,0.25,0.25
308,Mosses and Lichens,Dicranum,Dicranum,0.5,0.5
308,Mosses and Lichens,Evernia,Evernia,0.5,0.5
308,Forbs and Graminoids,Fragaria_virginiana,Fragaria_virginiana,0.5,0.5
308,Forbs and Graminoids,Galium_boreale,Galium_boreale,0.5,0.5
308,Mosses and Lichens,Hylocomium,Hylocomium,0.5,0.5
308,Mosses and Lichens,Hypogymnia,Hypogymnia,1,0.1
308,Forbs and Graminoids,Linnaea_borealis,Linnaea_borealis,10,2.3
308,Forbs and Graminoids,Lysimachia_borealis,Lysimachia_borealis,0.25,0.25
